respondent_id,h1n1_vaccine,seasonal_vaccine
45999,0.3,0.3
46000,0.5,0.5
46001,0.1,0.1
46002,0.1,0.1
46003,0.1,0.1
46004,0.1,0.1
46005,0.0,0.0
46006,0.0,0.0
46007,0.4,0.4
46008,0.3,0.3
46009,0.0,0.0
46010,0.4,0.4
46011,0.5,0.5
46012,0.2,0.2
46013,0.1,0.1
46014,0.1,0.1
46015,0.0,0.0
46016,0.3,0.3
46017,0.1,0.1
46018,0.2,0.2
46019,0.4,0.4
46020,0.0,0.0
46021,0.3,0.3
46022,0.5,0.5
46023,0.1,0.1
46024,0.1,0.1
46025,0.1,0.1
46026,0.3,0.3
46027,0.4,0.4
46028,0.1,0.1
46029,0.0,0.0
46030,0.3,0.3
46031,0.0,0.0
46032,0.5,0.5
46033,0.5,0.5
46034,0.0,0.0
46035,0.0,0.0
46036,0.1,0.1
46037,0.0,0.0
46038,0.1,0.1
46039,0.0,0.0
46040,0.1,0.1
46041,0.0,0.0
46042,0.0,0.0
46043,0.4,0.4
46044,0.5,0.5
46045,0.2,0.2
46046,0.1,0.1
46047,0.8,0.8
46048,0.2,0.2
46049,0.4,0.4
46050,0.3,0.3
46051,0.1,0.1
46052,1.0,1.0
46053,0.0,0.0
46054,1.0,1.0
46055,0.2,0.2
46056,0.2,0.2
46057,0.1,0.1
46058,0.0,0.0
46059,0.9,0.9
46060,0.2,0.2
46061,0.0,0.0
46062,0.0,0.0
46063,0.1,0.1
46064,0.0,0.0
46065,0.0,0.0
46066,0.0,0.0
46067,0.1,0.1
46068,0.2,0.2
46069,0.1,0.1
46070,0.2,0.2
46071,0.2,0.2
46072,0.5,0.5
46073,0.2,0.2
46074,0.1,0.1
46075,0.0,0.0
46076,0.0,0.0
46077,0.2,0.2
46078,0.0,0.0
46079,0.4,0.4
46080,0.1,0.1
46081,0.5,0.5
46082,0.2,0.2
46083,0.1,0.1
46084,0.4,0.4
46085,0.4,0.4
46086,0.1,0.1
46087,0.0,0.0
46088,0.1,0.1
46089,0.1,0.1
46090,0.0,0.0
46091,0.9,0.9
46092,0.3,0.3
46093,0.0,0.0
46094,0.0,0.0
46095,0.2,0.2
46096,0.1,0.1
46097,0.0,0.0
46098,0.1,0.1
46099,0.5,0.5
46100,0.7,0.7
46101,0.1,0.1
46102,0.0,0.0
46103,0.6,0.6
46104,0.3,0.3
46105,0.0,0.0
46106,0.0,0.0
46107,0.6,0.6
46108,0.1,0.1
46109,0.2,0.2
46110,0.1,0.1
46111,1.0,1.0
46112,0.1,0.1
46113,0.0,0.0
46114,0.1,0.1
46115,0.3,0.3
46116,0.0,0.0
46117,0.1,0.1
46118,0.1,0.1
46119,0.1,0.1
46120,0.2,0.2
46121,0.5,0.5
46122,0.0,0.0
46123,0.0,0.0
46124,0.1,0.1
46125,0.1,0.1
46126,0.1,0.1
46127,0.2,0.2
46128,0.8,0.8
46129,0.2,0.2
46130,0.0,0.0
46131,0.2,0.2
46132,0.0,0.0
46133,0.1,0.1
46134,0.1,0.1
46135,0.1,0.1
46136,0.0,0.0
46137,0.5,0.5
46138,0.0,0.0
46139,0.0,0.0
46140,1.0,1.0
46141,0.2,0.2
46142,0.3,0.3
46143,0.2,0.2
46144,0.3,0.3
46145,0.0,0.0
46146,0.0,0.0
46147,0.2,0.2
46148,1.0,1.0
46149,0.2,0.2
46150,0.4,0.4
46151,0.0,0.0
46152,0.1,0.1
46153,0.1,0.1
46154,0.1,0.1
46155,0.8,0.8
46156,0.0,0.0
46157,0.1,0.1
46158,0.4,0.4
46159,0.5,0.5
46160,0.3,0.3
46161,0.0,0.0
46162,0.0,0.0
46163,0.0,0.0
46164,0.1,0.1
46165,0.3,0.3
46166,0.1,0.1
46167,0.3,0.3
46168,0.0,0.0
46169,0.1,0.1
46170,0.7,0.7
46171,0.8,0.8
46172,0.1,0.1
46173,0.0,0.0
46174,0.3,0.3
46175,0.5,0.5
46176,0.1,0.1
46177,0.1,0.1
46178,0.7,0.7
46179,0.3,0.3
46180,0.0,0.0
46181,0.3,0.3
46182,0.0,0.0
46183,0.2,0.2
46184,0.0,0.0
46185,0.3,0.3
46186,0.6,0.6
46187,0.3,0.3
46188,0.5,0.5
46189,0.0,0.0
46190,0.1,0.1
46191,0.2,0.2
46192,0.0,0.0
46193,0.8,0.8
46194,0.5,0.5
46195,0.1,0.1
46196,0.1,0.1
46197,0.0,0.0
46198,0.5,0.5
46199,0.1,0.1
46200,0.0,0.0
46201,0.3,0.3
46202,0.3,0.3
46203,0.1,0.1
46204,0.3,0.3
46205,0.1,0.1
46206,0.2,0.2
46207,0.2,0.2
46208,0.2,0.2
46209,0.1,0.1
46210,0.1,0.1
46211,0.1,0.1
46212,0.0,0.0
46213,0.2,0.2
46214,0.3,0.3
46215,0.0,0.0
46216,0.0,0.0
46217,0.2,0.2
46218,0.0,0.0
46219,0.2,0.2
46220,0.1,0.1
46221,0.0,0.0
46222,0.1,0.1
46223,0.1,0.1
46224,0.0,0.0
46225,0.8,0.8
46226,0.1,0.1
46227,0.1,0.1
46228,0.3,0.3
46229,0.1,0.1
46230,0.0,0.0
46231,0.4,0.4
46232,0.1,0.1
46233,0.1,0.1
46234,0.1,0.1
46235,0.6,0.6
46236,0.1,0.1
46237,0.7,0.7
46238,0.4,0.4
46239,0.4,0.4
46240,0.4,0.4
46241,0.1,0.1
46242,0.0,0.0
46243,0.0,0.0
46244,0.2,0.2
46245,0.2,0.2
46246,0.2,0.2
46247,0.1,0.1
46248,0.0,0.0
46249,0.1,0.1
46250,0.2,0.2
46251,0.6,0.6
46252,0.6,0.6
46253,0.0,0.0
46254,0.3,0.3
46255,0.0,0.0
46256,0.1,0.1
46257,0.3,0.3
46258,0.2,0.2
46259,0.3,0.3
46260,0.1,0.1
46261,0.3,0.3
46262,0.9,0.9
46263,0.1,0.1
46264,0.1,0.1
46265,1.0,1.0
46266,0.3,0.3
46267,0.2,0.2
46268,0.2,0.2
46269,0.1,0.1
46270,0.1,0.1
46271,0.1,0.1
46272,0.1,0.1
46273,0.0,0.0
46274,0.9,0.9
46275,0.1,0.1
46276,0.1,0.1
46277,0.4,0.4
46278,0.1,0.1
46279,0.1,0.1
46280,0.0,0.0
46281,0.3,0.3
46282,0.4,0.4
46283,0.1,0.1
46284,0.1,0.1
46285,0.8,0.8
46286,0.1,0.1
46287,0.1,0.1
46288,0.0,0.0
46289,0.1,0.1
46290,0.1,0.1
46291,0.1,0.1
46292,0.1,0.1
46293,0.1,0.1
46294,0.2,0.2
46295,0.7,0.7
46296,0.6,0.6
46297,0.0,0.0
46298,0.0,0.0
46299,1.0,1.0
46300,0.4,0.4
46301,0.3,0.3
46302,0.0,0.0
46303,0.0,0.0
46304,0.6,0.6
46305,0.0,0.0
46306,0.0,0.0
46307,0.0,0.0
46308,0.1,0.1
46309,0.8,0.8
46310,0.0,0.0
46311,0.6,0.6
46312,0.1,0.1
46313,0.0,0.0
46314,0.3,0.3
46315,1.0,1.0
46316,0.3,0.3
46317,0.2,0.2
46318,0.0,0.0
46319,0.0,0.0
46320,0.4,0.4
46321,0.0,0.0
46322,0.1,0.1
46323,0.2,0.2
46324,0.2,0.2
46325,0.0,0.0
46326,0.2,0.2
46327,0.1,0.1
46328,0.0,0.0
46329,0.7,0.7
46330,0.0,0.0
46331,0.1,0.1
46332,0.4,0.4
46333,0.4,0.4
46334,0.1,0.1
46335,0.2,0.2
46336,0.3,0.3
46337,0.0,0.0
46338,0.2,0.2
46339,0.7,0.7
46340,0.9,0.9
46341,0.1,0.1
46342,0.0,0.0
46343,0.2,0.2
46344,0.4,0.4
46345,0.1,0.1
46346,0.6,0.6
46347,0.0,0.0
46348,0.5,0.5
46349,0.7,0.7
46350,0.2,0.2
46351,0.0,0.0
46352,0.1,0.1
46353,0.6,0.6
46354,0.4,0.4
46355,0.1,0.1
46356,0.1,0.1
46357,0.2,0.2
46358,0.0,0.0
46359,0.1,0.1
46360,0.0,0.0
46361,0.8,0.8
46362,0.2,0.2
46363,0.6,0.6
46364,0.0,0.0
46365,0.2,0.2
46366,0.1,0.1
46367,0.0,0.0
46368,0.2,0.2
46369,0.9,0.9
46370,0.2,0.2
46371,0.0,0.0
46372,0.0,0.0
46373,0.1,0.1
46374,0.2,0.2
46375,0.0,0.0
46376,0.0,0.0
46377,0.9,0.9
46378,0.2,0.2
46379,0.0,0.0
46380,0.0,0.0
46381,0.0,0.0
46382,0.1,0.1
46383,0.6,0.6
46384,0.6,0.6
46385,0.0,0.0
46386,0.3,0.3
46387,0.0,0.0
46388,0.4,0.4
46389,0.3,0.3
46390,0.1,0.1
46391,0.1,0.1
46392,0.0,0.0
46393,0.8,0.8
46394,0.7,0.7
46395,0.1,0.1
46396,0.4,0.4
46397,0.1,0.1
46398,0.1,0.1
46399,0.3,0.3
46400,0.2,0.2
46401,0.2,0.2
46402,0.5,0.5
46403,0.8,0.8
46404,0.2,0.2
46405,0.8,0.8
46406,0.0,0.0
46407,0.1,0.1
46408,0.3,0.3
46409,0.0,0.0
46410,0.0,0.0
46411,0.5,0.5
46412,0.0,0.0
46413,0.4,0.4
46414,0.0,0.0
46415,0.1,0.1
46416,0.3,0.3
46417,0.0,0.0
46418,0.0,0.0
46419,0.0,0.0
46420,0.0,0.0
46421,0.6,0.6
46422,0.7,0.7
46423,0.2,0.2
46424,0.2,0.2
46425,1.0,1.0
46426,0.3,0.3
46427,0.1,0.1
46428,0.0,0.0
46429,0.2,0.2
46430,0.1,0.1
46431,0.0,0.0
46432,0.5,0.5
46433,0.3,0.3
46434,0.7,0.7
46435,0.0,0.0
46436,0.1,0.1
46437,0.1,0.1
46438,0.5,0.5
46439,0.3,0.3
46440,0.0,0.0
46441,0.0,0.0
46442,0.4,0.4
46443,0.3,0.3
46444,0.0,0.0
46445,0.1,0.1
46446,0.1,0.1
46447,0.1,0.1
46448,0.2,0.2
46449,0.0,0.0
46450,0.0,0.0
46451,0.2,0.2
46452,0.2,0.2
46453,0.1,0.1
46454,0.0,0.0
46455,0.1,0.1
46456,0.0,0.0
46457,0.1,0.1
46458,0.1,0.1
46459,0.3,0.3
46460,0.7,0.7
46461,0.3,0.3
46462,0.1,0.1
46463,0.5,0.5
46464,0.1,0.1
46465,0.1,0.1
46466,0.3,0.3
46467,0.3,0.3
46468,0.0,0.0
46469,0.1,0.1
46470,0.1,0.1
46471,0.1,0.1
46472,0.0,0.0
46473,0.5,0.5
46474,0.9,0.9
46475,0.1,0.1
46476,1.1,1.1
46477,0.2,0.2
46478,0.7,0.7
46479,0.6,0.6
46480,0.0,0.0
46481,0.0,0.0
46482,0.2,0.2
46483,0.0,0.0
46484,0.1,0.1
46485,0.0,0.0
46486,0.3,0.3
46487,0.2,0.2
46488,0.2,0.2
46489,0.0,0.0
46490,0.0,0.0
46491,0.3,0.3
46492,0.5,0.5
46493,0.0,0.0
46494,0.0,0.0
46495,0.1,0.1
46496,0.0,0.0
46497,0.1,0.1
46498,0.0,0.0
46499,0.0,0.0
46500,0.7,0.7
46501,0.2,0.2
46502,0.0,0.0
46503,0.2,0.2
46504,0.1,0.1
46505,0.5,0.5
46506,0.0,0.0
46507,0.4,0.4
46508,0.0,0.0
46509,0.3,0.3
46510,0.0,0.0
46511,0.1,0.1
46512,0.0,0.0
46513,0.1,0.1
46514,0.9,0.9
46515,0.4,0.4
46516,0.1,0.1
46517,0.1,0.1
46518,0.1,0.1
46519,0.1,0.1
46520,0.0,0.0
46521,0.1,0.1
46522,0.2,0.2
46523,0.3,0.3
46524,0.2,0.2
46525,0.2,0.2
46526,0.0,0.0
46527,0.4,0.4
46528,0.5,0.5
46529,0.1,0.1
46530,0.7,0.7
46531,0.2,0.2
46532,0.4,0.4
46533,0.1,0.1
46534,0.1,0.1
46535,0.0,0.0
46536,0.5,0.5
46537,0.1,0.1
46538,0.0,0.0
46539,0.2,0.2
46540,0.4,0.4
46541,0.1,0.1
46542,0.1,0.1
46543,0.1,0.1
46544,0.6,0.6
46545,0.4,0.4
46546,0.1,0.1
46547,0.7,0.7
46548,0.4,0.4
46549,0.2,0.2
46550,0.0,0.0
46551,0.3,0.3
46552,0.0,0.0
46553,0.2,0.2
46554,0.3,0.3
46555,0.0,0.0
46556,0.2,0.2
46557,0.0,0.0
46558,0.4,0.4
46559,0.2,0.2
46560,0.1,0.1
46561,0.1,0.1
46562,0.2,0.2
46563,0.6,0.6
46564,0.5,0.5
46565,0.2,0.2
46566,0.2,0.2
46567,0.0,0.0
46568,0.9,0.9
46569,0.0,0.0
46570,0.0,0.0
46571,0.0,0.0
46572,0.2,0.2
46573,0.0,0.0
46574,0.0,0.0
46575,0.1,0.1
46576,0.1,0.1
46577,0.0,0.0
46578,0.0,0.0
46579,0.6,0.6
46580,0.2,0.2
46581,0.1,0.1
46582,0.1,0.1
46583,0.1,0.1
46584,0.1,0.1
46585,0.1,0.1
46586,0.4,0.4
46587,0.3,0.3
46588,0.0,0.0
46589,0.0,0.0
46590,0.5,0.5
46591,0.2,0.2
46592,0.0,0.0
46593,0.0,0.0
46594,0.1,0.1
46595,0.1,0.1
46596,0.9,0.9
46597,0.5,0.5
46598,0.1,0.1
46599,0.0,0.0
46600,0.1,0.1
46601,0.0,0.0
46602,0.6,0.6
46603,0.1,0.1
46604,0.1,0.1
46605,0.4,0.4
46606,0.1,0.1
46607,0.3,0.3
46608,0.0,0.0
46609,0.0,0.0
46610,0.4,0.4
46611,0.1,0.1
46612,0.1,0.1
46613,0.1,0.1
46614,0.0,0.0
46615,0.5,0.5
46616,0.0,0.0
46617,0.1,0.1
46618,0.4,0.4
46619,0.0,0.0
46620,0.1,0.1
46621,0.0,0.0
46622,0.7,0.7
46623,0.1,0.1
46624,0.3,0.3
46625,0.0,0.0
46626,0.6,0.6
46627,0.3,0.3
46628,0.1,0.1
46629,0.3,0.3
46630,0.4,0.4
46631,0.2,0.2
46632,0.0,0.0
46633,0.0,0.0
46634,0.0,0.0
46635,0.9,0.9
46636,0.0,0.0
46637,0.2,0.2
46638,0.1,0.1
46639,0.1,0.1
46640,0.7,0.7
46641,0.0,0.0
46642,0.3,0.3
46643,0.2,0.2
46644,0.0,0.0
46645,0.3,0.3
46646,0.1,0.1
46647,0.3,0.3
46648,0.5,0.5
46649,0.0,0.0
46650,0.1,0.1
46651,0.0,0.0
46652,0.0,0.0
46653,0.0,0.0
46654,0.4,0.4
46655,0.0,0.0
46656,0.3,0.3
46657,0.0,0.0
46658,0.2,0.2
46659,0.1,0.1
46660,0.1,0.1
46661,0.2,0.2
46662,0.0,0.0
46663,0.4,0.4
46664,0.1,0.1
46665,0.0,0.0
46666,0.2,0.2
46667,0.1,0.1
46668,0.1,0.1
46669,0.1,0.1
46670,0.4,0.4
46671,0.6,0.6
46672,0.1,0.1
46673,0.1,0.1
46674,0.0,0.0
46675,0.1,0.1
46676,0.0,0.0
46677,0.1,0.1
46678,0.4,0.4
46679,0.9,0.9
46680,0.0,0.0
46681,0.5,0.5
46682,1.0,1.0
46683,0.2,0.2
46684,0.0,0.0
46685,0.4,0.4
46686,0.1,0.1
46687,0.2,0.2
46688,0.2,0.2
46689,0.1,0.1
46690,0.9,0.9
46691,0.1,0.1
46692,0.3,0.3
46693,0.1,0.1
46694,0.1,0.1
46695,0.1,0.1
46696,0.1,0.1
46697,0.1,0.1
46698,0.2,0.2
46699,0.1,0.1
46700,0.3,0.3
46701,0.0,0.0
46702,0.1,0.1
46703,0.5,0.5
46704,0.2,0.2
46705,0.6,0.6
46706,0.1,0.1
46707,0.3,0.3
46708,0.0,0.0
46709,0.2,0.2
46710,0.2,0.2
46711,0.1,0.1
46712,0.4,0.4
46713,0.0,0.0
46714,0.1,0.1
46715,0.8,0.8
46716,0.2,0.2
46717,0.3,0.3
46718,0.1,0.1
46719,0.1,0.1
46720,0.1,0.1
46721,0.0,0.0
46722,0.1,0.1
46723,0.0,0.0
46724,0.0,0.0
46725,0.5,0.5
46726,0.8,0.8
46727,0.0,0.0
46728,0.3,0.3
46729,0.0,0.0
46730,0.1,0.1
46731,0.0,0.0
46732,0.1,0.1
46733,0.0,0.0
46734,0.1,0.1
46735,0.0,0.0
46736,0.0,0.0
46737,0.0,0.0
46738,0.7,0.7
46739,0.9,0.9
46740,0.1,0.1
46741,0.2,0.2
46742,0.1,0.1
46743,0.6,0.6
46744,0.0,0.0
46745,0.7,0.7
46746,0.2,0.2
46747,0.4,0.4
46748,0.0,0.0
46749,0.0,0.0
46750,0.0,0.0
46751,0.3,0.3
46752,0.2,0.2
46753,0.3,0.3
46754,0.2,0.2
46755,0.3,0.3
46756,0.1,0.1
46757,0.9,0.9
46758,0.1,0.1
46759,0.0,0.0
46760,0.1,0.1
46761,0.0,0.0
46762,0.0,0.0
46763,0.4,0.4
46764,0.1,0.1
46765,0.1,0.1
46766,0.1,0.1
46767,0.2,0.2
46768,0.0,0.0
46769,0.2,0.2
46770,0.3,0.3
46771,0.2,0.2
46772,0.0,0.0
46773,0.0,0.0
46774,0.2,0.2
46775,0.0,0.0
46776,0.7,0.7
46777,0.3,0.3
46778,0.1,0.1
46779,0.3,0.3
46780,0.5,0.5
46781,0.8,0.8
46782,0.1,0.1
46783,0.2,0.2
46784,0.0,0.0
46785,0.0,0.0
46786,0.0,0.0
46787,0.1,0.1
46788,0.5,0.5
46789,0.0,0.0
46790,0.4,0.4
46791,0.0,0.0
46792,0.0,0.0
46793,0.0,0.0
46794,0.2,0.2
46795,0.5,0.5
46796,0.0,0.0
46797,0.1,0.1
46798,0.1,0.1
46799,0.7,0.7
46800,0.3,0.3
46801,0.4,0.4
46802,0.4,0.4
46803,0.8,0.8
46804,0.2,0.2
46805,0.1,0.1
46806,0.1,0.1
46807,0.4,0.4
46808,0.1,0.1
46809,0.7,0.7
46810,0.1,0.1
46811,0.1,0.1
46812,0.1,0.1
46813,0.1,0.1
46814,0.1,0.1
46815,0.3,0.3
46816,0.0,0.0
46817,0.2,0.2
46818,0.0,0.0
46819,0.1,0.1
46820,0.0,0.0
46821,0.0,0.0
46822,0.3,0.3
46823,0.0,0.0
46824,0.1,0.1
46825,0.1,0.1
46826,0.2,0.2
46827,0.1,0.1
46828,0.0,0.0
46829,0.1,0.1
46830,0.2,0.2
46831,0.1,0.1
46832,0.3,0.3
46833,0.1,0.1
46834,0.3,0.3
46835,0.6,0.6
46836,0.0,0.0
46837,0.1,0.1
46838,0.5,0.5
46839,0.1,0.1
46840,0.4,0.4
46841,0.0,0.0
46842,0.0,0.0
46843,0.2,0.2
46844,0.0,0.0
46845,0.2,0.2
46846,0.1,0.1
46847,0.4,0.4
46848,0.3,0.3
46849,0.1,0.1
46850,0.4,0.4
46851,0.6,0.6
46852,0.4,0.4
46853,0.0,0.0
46854,0.0,0.0
46855,0.0,0.0
46856,0.3,0.3
46857,0.1,0.1
46858,0.1,0.1
46859,0.1,0.1
46860,0.1,0.1
46861,0.2,0.2
46862,0.2,0.2
46863,0.2,0.2
46864,0.0,0.0
46865,0.3,0.3
46866,0.2,0.2
46867,0.1,0.1
46868,0.7,0.7
46869,0.0,0.0
46870,0.2,0.2
46871,0.2,0.2
46872,0.1,0.1
46873,0.1,0.1
46874,0.1,0.1
46875,0.4,0.4
46876,0.1,0.1
46877,0.0,0.0
46878,0.1,0.1
46879,1.0,1.0
46880,0.4,0.4
46881,0.5,0.5
46882,0.1,0.1
46883,0.1,0.1
46884,0.1,0.1
46885,0.0,0.0
46886,0.2,0.2
46887,0.1,0.1
46888,0.7,0.7
46889,0.0,0.0
46890,0.0,0.0
46891,0.1,0.1
46892,0.9,0.9
46893,0.0,0.0
46894,0.0,0.0
46895,0.2,0.2
46896,0.1,0.1
46897,0.7,0.7
46898,0.6,0.6
46899,0.2,0.2
46900,0.2,0.2
46901,0.1,0.1
46902,0.0,0.0
46903,0.5,0.5
46904,0.0,0.0
46905,0.0,0.0
46906,0.1,0.1
46907,0.0,0.0
46908,0.1,0.1
46909,0.1,0.1
46910,0.2,0.2
46911,0.1,0.1
46912,0.0,0.0
46913,0.1,0.1
46914,0.3,0.3
46915,0.3,0.3
46916,0.0,0.0
46917,0.2,0.2
46918,0.0,0.0
46919,0.1,0.1
46920,0.3,0.3
46921,0.3,0.3
46922,0.0,0.0
46923,0.0,0.0
46924,0.1,0.1
46925,0.1,0.1
46926,0.2,0.2
46927,0.0,0.0
46928,0.1,0.1
46929,0.2,0.2
46930,0.2,0.2
46931,0.1,0.1
46932,0.3,0.3
46933,0.4,0.4
46934,0.1,0.1
46935,0.1,0.1
46936,0.3,0.3
46937,0.1,0.1
46938,0.0,0.0
46939,0.2,0.2
46940,0.0,0.0
46941,0.0,0.0
46942,0.1,0.1
46943,0.6,0.6
46944,0.6,0.6
46945,0.0,0.0
46946,0.0,0.0
46947,0.7,0.7
46948,0.4,0.4
46949,0.0,0.0
46950,0.2,0.2
46951,0.0,0.0
46952,0.0,0.0
46953,0.4,0.4
46954,0.3,0.3
46955,0.0,0.0
46956,0.9,0.9
46957,0.6,0.6
46958,0.4,0.4
46959,0.0,0.0
46960,0.0,0.0
46961,0.0,0.0
46962,0.1,0.1
46963,0.5,0.5
46964,0.1,0.1
46965,0.2,0.2
46966,0.3,0.3
46967,0.3,0.3
46968,0.9,0.9
46969,0.0,0.0
46970,0.0,0.0
46971,0.4,0.4
46972,1.0,1.0
46973,0.5,0.5
46974,0.6,0.6
46975,0.1,0.1
46976,0.1,0.1
46977,0.0,0.0
46978,0.0,0.0
46979,0.0,0.0
46980,0.3,0.3
46981,0.0,0.0
46982,0.1,0.1
46983,0.0,0.0
46984,0.7,0.7
46985,0.2,0.2
46986,0.2,0.2
46987,0.1,0.1
46988,0.1,0.1
46989,0.1,0.1
46990,0.1,0.1
46991,0.1,0.1
46992,0.8,0.8
46993,0.1,0.1
46994,0.1,0.1
46995,0.0,0.0
46996,0.2,0.2
46997,0.0,0.0
46998,0.2,0.2
46999,0.0,0.0
47000,0.3,0.3
47001,0.2,0.2
47002,0.4,0.4
47003,0.0,0.0
47004,0.1,0.1
47005,0.0,0.0
47006,0.0,0.0
47007,0.1,0.1
47008,0.1,0.1
47009,0.0,0.0
47010,0.0,0.0
47011,0.1,0.1
47012,0.1,0.1
47013,0.2,0.2
47014,0.4,0.4
47015,0.3,0.3
47016,0.2,0.2
47017,0.0,0.0
47018,0.6,0.6
47019,0.1,0.1
47020,0.1,0.1
47021,0.2,0.2
47022,0.0,0.0
47023,0.1,0.1
47024,0.1,0.1
47025,0.5,0.5
47026,0.1,0.1
47027,0.0,0.0
47028,0.2,0.2
47029,0.5,0.5
47030,0.0,0.0
47031,0.1,0.1
47032,0.2,0.2
47033,0.0,0.0
47034,0.4,0.4
47035,0.1,0.1
47036,0.1,0.1
47037,0.4,0.4
47038,0.0,0.0
47039,0.0,0.0
47040,0.3,0.3
47041,0.2,0.2
47042,0.0,0.0
47043,0.3,0.3
47044,0.0,0.0
47045,0.0,0.0
47046,0.0,0.0
47047,0.2,0.2
47048,0.2,0.2
47049,0.1,0.1
47050,0.3,0.3
47051,0.1,0.1
47052,0.6,0.6
47053,0.0,0.0
47054,0.1,0.1
47055,0.6,0.6
47056,0.1,0.1
47057,0.8,0.8
47058,0.5,0.5
47059,0.0,0.0
47060,0.5,0.5
47061,0.1,0.1
47062,0.1,0.1
47063,0.2,0.2
47064,0.1,0.1
47065,0.2,0.2
47066,0.7,0.7
47067,0.0,0.0
47068,0.5,0.5
47069,0.3,0.3
47070,0.0,0.0
47071,0.8,0.8
47072,0.0,0.0
47073,0.4,0.4
47074,0.8,0.8
47075,0.6,0.6
47076,0.2,0.2
47077,0.2,0.2
47078,0.3,0.3
47079,0.0,0.0
47080,0.1,0.1
47081,0.0,0.0
47082,0.9,0.9
47083,0.0,0.0
47084,0.3,0.3
47085,0.8,0.8
47086,0.8,0.8
47087,0.1,0.1
47088,0.1,0.1
47089,0.2,0.2
47090,0.2,0.2
47091,0.0,0.0
47092,0.0,0.0
47093,0.1,0.1
47094,0.3,0.3
47095,0.3,0.3
47096,0.3,0.3
47097,0.0,0.0
47098,0.2,0.2
47099,0.0,0.0
47100,0.2,0.2
47101,0.0,0.0
47102,0.0,0.0
47103,0.2,0.2
47104,0.0,0.0
47105,0.0,0.0
47106,0.1,0.1
47107,0.3,0.3
47108,0.0,0.0
47109,0.1,0.1
47110,0.2,0.2
47111,0.0,0.0
47112,0.1,0.1
47113,0.2,0.2
47114,0.1,0.1
47115,0.0,0.0
47116,0.2,0.2
47117,0.2,0.2
47118,0.0,0.0
47119,0.1,0.1
47120,0.0,0.0
47121,0.4,0.4
47122,0.0,0.0
47123,0.0,0.0
47124,0.1,0.1
47125,0.7,0.7
47126,0.2,0.2
47127,0.0,0.0
47128,0.6,0.6
47129,0.0,0.0
47130,0.1,0.1
47131,0.1,0.1
47132,0.2,0.2
47133,0.0,0.0
47134,0.1,0.1
47135,0.5,0.5
47136,0.3,0.3
47137,0.1,0.1
47138,0.7,0.7
47139,0.2,0.2
47140,0.1,0.1
47141,0.0,0.0
47142,0.3,0.3
47143,0.1,0.1
47144,0.0,0.0
47145,0.1,0.1
47146,0.0,0.0
47147,0.0,0.0
47148,0.2,0.2
47149,0.4,0.4
47150,0.9,0.9
47151,0.6,0.6
47152,0.2,0.2
47153,0.1,0.1
47154,0.1,0.1
47155,0.0,0.0
47156,0.2,0.2
47157,0.0,0.0
47158,0.3,0.3
47159,0.8,0.8
47160,0.1,0.1
47161,0.2,0.2
47162,0.3,0.3
47163,0.0,0.0
47164,0.0,0.0
47165,0.1,0.1
47166,0.2,0.2
47167,0.3,0.3
47168,0.0,0.0
47169,0.1,0.1
47170,0.1,0.1
47171,0.1,0.1
47172,0.2,0.2
47173,0.1,0.1
47174,0.0,0.0
47175,0.1,0.1
47176,0.2,0.2
47177,0.1,0.1
47178,0.4,0.4
47179,0.0,0.0
47180,0.5,0.5
47181,0.0,0.0
47182,0.0,0.0
47183,0.0,0.0
47184,0.0,0.0
47185,0.6,0.6
47186,0.4,0.4
47187,0.0,0.0
47188,0.0,0.0
47189,0.2,0.2
47190,0.0,0.0
47191,0.0,0.0
47192,0.2,0.2
47193,0.0,0.0
47194,0.3,0.3
47195,0.4,0.4
47196,0.3,0.3
47197,0.0,0.0
47198,0.6,0.6
47199,0.2,0.2
47200,0.1,0.1
47201,0.0,0.0
47202,0.5,0.5
47203,0.2,0.2
47204,0.7,0.7
47205,0.0,0.0
47206,0.2,0.2
47207,0.7,0.7
47208,0.2,0.2
47209,0.8,0.8
47210,0.1,0.1
47211,0.3,0.3
47212,0.1,0.1
47213,0.0,0.0
47214,0.2,0.2
47215,0.5,0.5
47216,0.0,0.0
47217,0.4,0.4
47218,0.1,0.1
47219,0.0,0.0
47220,0.1,0.1
47221,0.2,0.2
47222,0.5,0.5
47223,0.7,0.7
47224,0.0,0.0
47225,0.3,0.3
47226,0.1,0.1
47227,0.1,0.1
47228,0.3,0.3
47229,0.0,0.0
47230,0.6,0.6
47231,0.6,0.6
47232,0.3,0.3
47233,0.3,0.3
47234,0.0,0.0
47235,0.0,0.0
47236,0.1,0.1
47237,0.3,0.3
47238,0.2,0.2
47239,0.3,0.3
47240,0.3,0.3
47241,0.6,0.6
47242,0.6,0.6
47243,0.1,0.1
47244,0.5,0.5
47245,0.5,0.5
47246,0.3,0.3
47247,0.0,0.0
47248,0.0,0.0
47249,0.1,0.1
47250,0.0,0.0
47251,0.1,0.1
47252,0.4,0.4
47253,0.1,0.1
47254,0.1,0.1
47255,0.4,0.4
47256,0.0,0.0
47257,0.0,0.0
47258,0.1,0.1
47259,0.0,0.0
47260,0.5,0.5
47261,0.0,0.0
47262,0.0,0.0
47263,0.3,0.3
47264,0.2,0.2
47265,0.0,0.0
47266,0.0,0.0
47267,0.1,0.1
47268,0.0,0.0
